ds,yhat,yhat_lower,yhat_upper
2022-03-19,207.24669533499628,180.78552216006906,237.59957365899777
2022-03-20,208.05506542662275,177.0010665205224,238.28498729125764
2022-03-21,207.23957040820258,176.53032684849535,234.7589410568204
2022-03-22,206.34500657001732,179.24489866611825,235.82257537288598
2022-03-23,208.79266593409605,179.44725161618638,237.4982797883173
2022-03-24,207.30542418243076,178.0782458748691,236.69117056306237
2022-03-25,208.30680067398126,180.75188771295058,235.80237846564404
2022-03-26,205.66157485833648,175.04856307700723,235.3411020870979
2022-03-27,206.46994494995928,177.08456978237032,234.95682457223302
2022-03-28,205.65444993154222,176.67300543229643,233.02874601552554
2022-03-29,204.75988609336108,173.8147234455209,235.3435326638096
2022-03-30,207.20754545743077,179.0854821272435,235.50657748803582
2022-03-31,205.72030370576948,177.5751161536858,234.80743823002015
2022-04-01,206.7216801973181,178.8666474392501,236.76042064775433
2022-04-02,204.0764543816813,174.09399659585688,233.66608507651281
2022-04-03,204.88482447329577,176.13754405013364,233.27097778355906
2022-04-04,204.06932945487426,174.73113030774806,233.85587802366555
2022-04-05,203.17476560177235,174.65689670351236,233.65087979441913
2022-04-06,205.6224249509206,176.5930087163514,235.7934267285377
2022-04-07,204.13518318433802,174.1502884315644,231.43431186103132
2022-04-08,205.13655966096246,174.73067646974536,232.81941023615295
2022-04-09,202.49133383039947,173.2238604848739,231.30797597238384
2022-04-10,203.29970390709397,175.90461598231585,232.42968424385617
2022-04-11,202.48420887374434,175.01770502623378,232.27055128423774
2022-04-12,201.5896450206477,174.122905030106,230.23161476638174
2022-04-13,204.03730436980283,176.04160334739856,234.1705790129263
2022-04-14,202.55006260321395,173.2923318953228,230.9500333869222
2022-04-15,203.55143907983992,174.6418615177511,232.85099238474328
2022-04-16,200.9062132492768,172.72627468299075,229.7124423490967
2022-04-17,201.71458332597575,170.34866496593034,230.49058946218955
2022-04-18,200.899088292622,172.26251964779598,232.15288217852392
2022-04-19,200.004524439523,170.23759431668174,229.6595135454817
2022-04-20,202.452183788677,174.10303568072368,231.934716283634
2022-04-21,200.96494202209067,171.3066338093859,230.24591010569992
2022-04-22,201.9663184987166,171.65680473984605,233.4734624319045
2022-04-23,199.3210926681487,170.51092905113867,228.85439507373673
2022-04-24,200.129462744843,170.14934787787146,230.54005466012816
2022-04-25,199.31396771149966,170.71955877276056,228.53896909871327
2022-04-26,198.41940385839544,170.84933422669135,226.1250623714109
2022-04-27,200.86706320755516,174.2784193333517,230.7978045599068
2022-04-28,199.3798214409674,170.07001236041407,227.34137441959186
2022-04-29,200.38119791251145,170.76168853591554,228.87358325898342
2022-04-30,197.7359720768609,168.43444296276874,227.13121363726142
2022-05-01,198.54434214847709,169.01457809776,227.4282045171445
2022-05-02,197.7288471100489,170.09829109207385,226.27562355505052
2022-05-03,196.83428325185793,166.9368641412744,223.82721612375394
2022-05-04,199.28194259593386,169.22273347545575,229.40748966664162
